mE,mPhi,delta
188,229.04103562606215,2.2208070978388056e-09
188,173.97164439863838,2.7970077277387306e-09
188,172.31094360551808,2.8171394952769396e-09
188,206.62187377510355,2.4351260247953473e-09
188,211.77292166849858,2.383580160781899e-09
188,236.97351543023493,2.150929261283872e-09
188,248.20179879695752,2.0569331075717743e-09
188,174.68667620285117,2.78839355950732e-09
188,177.76968744797227,2.751619817574788e-09
188,183.49259196778783,2.6849219086608793e-09
188,244.5754045667572,2.086680058822785e-09
188,216.41556725301132,2.3383263894916156e-09
188,196.40002517130128,2.541726470914281e-09
188,234.80745626652188,2.1697175049267707e-09
188,195.4991979634313,2.5514035387619544e-09
188,205.30854124100017,2.448497748542778e-09
188,252.74536732066366,2.020460260602602e-09
188,232.90912934664593,2.1863629482113646e-09
188,243.94072482256905,2.0919453941666605e-09
188,190.3689666847019,2.607410950670037e-09
188,182.56458467254976,2.6956008091257737e-09
188,238.62798306791333,2.1367239626633465e-09
188,231.49594235662468,2.1988644689075916e-09
188,226.79763782497702,2.2411126628816625e-09
188,223.1552216643969,2.274604821642943e-09
188,246.20217580634773,2.0732650197149047e-09
188,216.99043094426372,2.3328009506699116e-09
188,212.48097573800257,2.376605432640562e-09
188,200.8478819844251,2.4946232248519152e-09
188,212.13875530715893,2.379973187707442e-09
188,185.07227870924785,2.6668642665098217e-09
188,163.066496141549,2.932440687984305e-09
188,174.47920444835452,2.790889699799342e-09
188,207.29997377058652,2.4282587051957245e-09
188,204.60960086606056,2.4556525012298144e-09
188,208.02742152283605,2.4209193356234444e-09
188,166.80637757055013,2.8851288759796904e-09
188,227.22086235082662,2.2372632750424017e-09
188,174.1308198378077,2.795087306852138e-09
188,205.5825510804453,2.4457001337534237e-09
188,196.277667384957,2.5430381570744988e-09
188,195.62554324152936,2.550043473552665e-09
188,181.03402068166486,2.71332853606301e-09
188,245.75825203711221,2.0769143187027064e-09
188,229.4092142237374,2.217497832941169e-09
188,165.85190111474347,2.897116947234836e-09
188,248.20369995615192,2.0569176620901703e-09
188,236.30954655028125,2.1566654300820504e-09
188,203.97474921417808,2.462174475797067e-09
188,183.8984076573314,2.6802685213523575e-09
188,201.71012467418703,2.485621046086624e-09
188,163.90323420819215,2.9217761054508756e-09
189,212.02228226749486,2.3669633608545458e-09
189,234.06831518455485,2.1639794241218e-09
189,176.94406696509301,2.7433000801820763e-09
189,221.80678846414077,2.2739256236327524e-09
189,171.3563968122863,2.8099378582619052e-09
189,185.48626888360243,2.6451187124054266e-09
189,237.92177883622068,2.1308806834197687e-09
189,193.55615491515178,2.5563417748063165e-09
189,186.67516044594862,2.6318005169911717e-09
189,199.33248390243386,2.495089579777206e-09
189,238.83967172524794,2.12309587231394e-09
189,241.90327428747298,2.0973853264205753e-09
189,232.75484514482136,2.1754169352273084e-09
189,190.14878309741295,2.59336426934944e-09
189,201.90459181072805,2.4684147147924866e-09
189,177.7617928859035,2.7337098311049623e-09
189,244.6078661163838,2.075031631094822e-09
189,173.37585309488225,2.7856302317470923e-09
189,185.41269247883164,2.64594567855816e-09
189,191.94982888290386,2.5737118552759684e-09
189,168.7085913300873,2.842196513352641e-09
189,224.83054624205872,2.246141860430073e-09
189,246.51022674188704,2.059498815402686e-09
189,246.8004311676404,2.0571429799222e-09
189,159.8643910528897,2.9531838094826342e-09
189,226.69576763792014,2.229225184423e-09
189,248.34364354576616,2.044675848446737e-09
189,188.62742565609696,2.610111483485423e-09
189,218.0395814491045,2.309173085711029e-09
189,196.88133323673011,2.520852062619176e-09
189,203.5478892015426,2.451562693224721e-09
189,234.4510709523866,2.160661430824443e-09
189,241.9761718874826,2.0967786173218323e-09
189,182.56631211172464,2.6781851642541677e-09
189,197.78678969370594,2.5112962441911707e-09
189,226.45016643203647,2.2314430754143472e-09
189,218.5083556077147,2.3047483774561873e-09
189,192.41199117161366,2.5686990680811736e-09
189,220.50570690349952,2.286019089626051e-09
189,222.96933061448743,2.26319060524749e-09
189,169.80660080737047,2.828765663921557e-09
189,179.98627536458872,2.707827985788272e-09
189,171.71852410467847,2.8055602687840773e-09
189,236.54555871777006,2.1426238862104655e-09
189,227.0152353832054,2.226344581935197e-09
189,250.2815154579786,2.029163415459131e-09
189,167.27722707864658,2.8598195562669056e-09
189,160.13186177897109,2.9497533862025487e-09
189,171.23232821151856,2.811439557120131e-09
189,211.68746318531956,2.3702337836580577e-09
189,244.06932132491855,2.079457294163111e-09
189,239.1163494155872,2.1207567409169644e-09
189,162.85416326661039,2.91510234690816e-09
189,226.86990111975152,2.2276544360793394e-09
189,209.41831881961005,2.392552801930675e-09
189,225.57828820735764,2.239340004524456e-09
189,237.8253996760637,2.131700292316163e-09
189,220.01808050619726,2.2905732022815263e-09
189,251.0181076570661,2.0233085083324757e-09
189,230.7689158393843,2.192862470052201e-09
189,225.43216395367682,2.2406670987778156e-09
189,229.2184023764589,2.2066117268141264e-09
189,188.37137994592317,2.612943330913006e-09
189,192.3519901894405,2.569349167720833e-09
189,233.20449563623336,2.1714924533477173e-09
189,230.82186887277845,2.1923949059471615e-09
189,189.70139396054375,2.598275171839306e-09
189,175.19540699005677,2.763946263590915e-09
189,199.11983483867544,2.49731131446407e-09
189,188.2667245440921,2.6141019167210343e-09
189,227.99950287803728,2.2175003002420115e-09
189,176.08441512924117,2.75342631983169e-09
189,243.41616791362742,2.084841727270294e-09
189,209.61656211203055,2.3905921169271225e-09
189,207.74643443607016,2.4091709698197258e-09
189,178.40684408776985,2.726173593509921e-09
189,235.30124042780136,2.1533156541365276e-09
189,235.73465493182704,2.1495835353712305e-09
189,242.242124525471,2.094567141623682e-09
189,231.45292497779963,2.1868329363629256e-09
189,173.84340970967548,2.7800386492196066e-09
189,219.55818900543477,2.2948791538221237e-09
189,202.69357500028383,2.4603052742884645e-09
189,162.19422769167264,2.9234584021218577e-09
189,231.64251446212918,2.1851655850227043e-09
189,170.45932053868674,2.82081764011495e-09
189,230.555100783494,2.194751751746108e-09
189,174.17998830406117,2.7760218651467663e-09
189,183.72400025169833,2.665014277918456e-09
189,189.94413684659034,2.5956091874578467e-09
189,196.74194712388388,2.522327177170536e-09
189,227.8566502943611,2.2187810501358173e-09
189,234.50502690711318,2.1601942452894747e-09
189,244.45762345856048,2.0762650309970383e-09
189,215.56150906786397,2.33274807325822e-09
189,213.48837447295693,2.352711565261722e-09
189,210.00923864887937,2.3867145453280555e-09
189,222.5902728161126,2.266683552429071e-09
189,228.32841502163177,2.2145551268113902e-09
189,176.56069699222493,2.747810357257435e-09
189,230.7482409276988,2.193045060903214e-09
189,242.2365509591844,2.094613455567636e-09
189,162.23880015275066,2.9228931441430945e-09
189,159.5725956844437,2.956931507072325e-09
189,191.9002723066432,2.5742500942475254e-09
189,163.55511838297787,2.9062576391311105e-09
189,188.39738741317947,2.612655515158027e-09
189,189.59148528366254,2.599483398572e-09
189,246.72412913196695,2.0577620385588985e-09
189,235.9944932530416,2.1473501892696933e-09
189,207.4562051352093,2.4120709115554077e-09
189,217.32407143820632,2.315948074421535e-09
189,198.33109528979236,2.505573970556375e-09
189,189.54961339406907,2.5999438814432357e-09
189,207.33913002841774,2.413241985282815e-09
189,226.18057408997095,2.2338809594378115e-09
189,216.72935620815093,2.321598999333253e-09
189,237.638940364445,2.133287133076344e-09
189,173.00589263370674,2.7900642905319136e-09
189,188.9280077886407,2.6067919567509143e-09
189,161.57995790608143,2.931261504682197e-09
189,178.34802340736334,2.7268597511787578e-09
189,199.55543360189375,2.4927629235140628e-09
189,193.55749444925624,2.556327351378877e-09
189,216.81621260809513,2.320772580091199e-09
189,211.38864891200836,2.3731574587689087e-09
189,178.39358107755498,2.7263282913270228e-09
189,162.8985694153851,2.9145410878746155e-09
189,228.4873788734782,2.2131335661219074e-09
189,195.73061809258047,2.5330628030600492e-09
189,249.7447655981335,2.0334441801661847e-09
189,216.9492437683651,2.319507560468809e-09
189,159.93636785106125,2.9522602202140235e-09
189,196.30837290253044,2.526922659964017e-09
189,186.2009295104079,2.637102926354582e-09
189,165.7683303105964,2.8785382338075786e-09
189,243.01804244347736,2.088132909555714e-09
189,202.52968613647187,2.4619869767836867e-09
189,203.11764713051605,2.4559605792245752e-09
189,193.42041419310402,2.55780389418604e-09
189,162.47135589941973,2.9199460039134097e-09
189,246.942944216008,2.0559874013964745e-09
189,166.39988227701846,2.8706858319847516e-09
189,247.3230437281107,2.052909581634259e-09
189,238.06391366038605,2.1296727323001503e-09
189,238.5644141641098,2.12542640429472e-09
189,201.08861245965826,2.47683755755593e-09
189,184.85322288729506,2.6522443777099778e-09
189,224.74978054214168,2.2468781705954517e-09
189,234.30119408316773,2.1619598643238183e-09
189,189.5327219907288,2.600129672238812e-09
189,233.56558578238773,2.1683476943952743e-09
189,246.45171237970015,2.0599742635567855e-09
189,189.0510510961303,2.605434630333822e-09
189,192.4787982077712,2.567975469452377e-09
189,205.8068836319941,2.4286362642822622e-09
189,161.54836602984756,2.931663477399791e-09
189,226.8739933415182,2.227617540240488e-09
189,177.31480991068526,2.7389469439739088e-09
189,219.8379707097468,2.2922583074309894e-09
189,171.76562324778538,2.8049915128125755e-09
189,224.7401386222952,2.246966093482999e-09
189,181.48158656119685,2.690598967608826e-09
189,250.2293996246721,2.02957852667787e-09
189,230.92123736935017,2.1915178584120517e-09
189,169.31942314734383,2.834715421890797e-09
189,183.9220631377168,2.662768970470034e-09
189,208.1583799731126,2.4050625515632497e-09
189,244.022031994163,2.0798465114031675e-09
189,198.54089010259918,2.50337282190114e-09
189,231.44179482009997,2.1869308731663456e-09
189,161.08102256671165,2.9376174644359052e-09
189,162.08630079790214,2.9248276381527878e-09
189,196.889881648437,2.5207616308795733e-09
189,206.45802163367694,2.4220789946803854e-09
189,215.77461915235335,2.3307083927441106e-09
189,196.80647367983673,2.521644160765475e-09
189,177.70090081305108,2.7344225579306232e-09
189,246.9876774059317,2.0556248579531272e-09
189,220.7148149269112,2.2840697819113036e-09
189,175.3277750680582,2.762376813347883e-09
189,175.35923068509794,2.762004012405199e-09
189,239.6836642709303,2.115971173851779e-09
190,163.4307535861091,2.888047267929102e-09
190,199.03162930462375,2.482876732303209e-09
190,159.05104985979784,2.943226822389443e-09
190,243.9846122427429,2.068812936049327e-09
190,228.98256280998004,2.196190474709782e-09
190,243.90164904056678,2.069489990774025e-09
190,241.50002033369333,2.08921820691027e-09
190,218.43617682198874,2.291986433822041e-09
190,224.8606333403856,2.2329948957697976e-09
190,161.72631833736872,2.909376569305283e-09
190,199.37961771258372,2.479277679626685e-09
190,245.26479302785881,2.058402885983076e-09
190,233.17594357814974,2.1595633764262932e-09
190,209.06531373133603,2.3817202792079414e-09
190,236.48821446339312,2.131201105591468e-09
190,186.1529677192646,2.620832471576002e-09
190,240.29651552848154,2.0991987023878057e-09
190,184.60624509490842,2.6380385344239273e-09
190,207.08221286979804,2.401288958824297e-09
190,193.34112368125656,2.5426796590574197e-09
190,159.87770339686074,2.932718491763099e-09
190,191.80335953347642,2.559151140458059e-09
190,181.07705809352308,2.677823493116776e-09
190,217.47396750004293,2.3009961641192284e-09
190,168.01961048042264,2.831531533281409e-09
190,215.66535897538986,2.3180562412850085e-09
190,196.74688272977414,2.5066718552748958e-09
190,236.2235126827415,2.1334494855901495e-09
190,164.02678275438788,2.880631893205283e-09
190,196.22043600893176,2.51219554340045e-09
190,199.91051895278005,2.473799613019299e-09
190,174.30580403392747,2.7562362597724073e-09
190,230.71064230398508,2.1809980305359087e-09
190,192.62458293869912,2.5503381397796495e-09
190,219.69403689838208,2.280277514071666e-09
190,222.10520398367433,2.2580501967812915e-09
190,230.989243204175,2.1785616879488703e-09
190,236.97243990692945,2.127096214376815e-09
190,184.97525190802284,2.6339209465289907e-09
190,162.23297029250583,2.9030171163783383e-09
190,176.1291220932546,2.7348497909136326e-09
190,164.4290962011297,2.875639254689035e-09
190,238.7082702514719,2.1124671146559408e-09
190,159.1430686988981,2.942054931798013e-09
190,230.36975505875378,2.1839839534498496e-09
190,176.84167172793858,2.7265467684830237e-09
190,249.12973334324317,2.0273960499220976e-09
190,169.10431509549667,2.8183647970012503e-09
190,242.73716122047918,2.079024533925038e-09
190,244.8648121662599,2.0616478838046944e-09
190,211.2980910640026,2.359932864814902e-09
190,247.19039381376746,2.0428758735246678e-09
190,185.76740885582237,2.6251084608074648e-09
190,217.857286972626,2.2974014051527843e-09
190,203.6815060820868,2.435328968506051e-09
190,185.81097811264908,2.6246248282730824e-09
190,233.82445486343596,2.15397115040823e-09
190,222.98314792560458,2.2500272200932224e-09
190,249.8217550946054,2.021910366884079e-09
190,166.15112985591335,2.8543841436095904e-09
190,170.15591924931246,2.8056695682264808e-09
190,204.70701364446148,2.4249992521049174e-09
190,189.78787233161958,2.5809427610129206e-09
190,167.65274417925863,2.8360013271789866e-09
190,169.66475010522763,2.8115905582986245e-09
190,172.67430642728394,2.7755445257427043e-09
190,210.4132461297063,2.3685363058575602e-09
190,200.33696513665205,2.4694104929518238e-09
190,173.15148655813672,2.7698804039461438e-09
190,215.77736005856707,2.316995004772012e-09
190,171.55112052399662,2.7889318737472403e-09
190,173.629007862082,2.76422618451432e-09
190,247.42095922239926,2.0410272297996926e-09
190,161.4309491775689,2.913091530766434e-09
190,180.70630989589486,2.682045725260439e-09
190,204.48259193181738,2.427255006736139e-09
190,184.71108891879229,2.6368678176748694e-09
190,177.35027357922976,2.7206390132920756e-09
190,201.46278937294642,2.4578706511189914e-09
190,196.6559231794479,2.507625141106666e-09
190,216.75459641041417,2.3077621759702032e-09
190,225.7231891190738,2.2252265454634635e-09
190,229.0151965224061,2.1959022852075843e-09
190,159.86587188828167,2.9328685851858148e-09
190,159.01447802089746,2.9436927271126795e-09
190,236.3846764866886,2.1320801840806494e-09
190,213.70843677779945,2.3367007016517207e-09
190,167.7891981828657,2.8343378309948907e-09
190,165.6647197138626,2.8603690510955087e-09
190,216.7089375837411,2.3081924903563083e-09
190,162.68838177326833,2.8973147085133057e-09
190,243.499629259959,2.0727750264602563e-09
190,185.7260335145176,2.625567842499182e-09
190,160.34075293087747,2.92685129328075e-09
190,172.66902875716266,2.7756072496313012e-09
190,202.33295165355614,2.448998397136662e-09
190,225.09414269185146,2.2308883563772426e-09
190,218.2548278523584,2.2936809943468676e-09
190,209.44692418047927,2.3779782173952434e-09
190,160.98878356098783,2.918663155896301e-09
190,230.20552411331752,2.185424420634788e-09
190,207.09129720621993,2.401198847023473e-09
190,205.63324840376268,2.415717630357039e-09
190,236.5974779530644,2.1302739363962095e-09
190,232.51552382799377,2.1652780354369824e-09
190,209.9730556974422,2.3728313942104876e-09
190,216.0361718752658,2.314545113843635e-09
190,247.43431969060697,2.0409201759106937e-09
190,173.92787503917822,2.760694457957673e-09
190,204.88951091809255,2.4231668745997553e-09
190,204.87200637080878,2.423342553460845e-09
190,242.5409704542525,2.0806366586844044e-09
190,192.2385288721829,2.554476346894353e-09
